cliente	mes	tipo	valor						
13208	2023-04-01 00:00:00.000	MARKETING	-7089						
31157	2023-08-01 00:00:00.000	OUTROS CUSTOS	-9686						
17679	2023-05-01 00:00:00.000	SOFTWARE	-3402						
10285	2023-04-01 00:00:00.000	SOFTWARE	-5330						
6625	2023-08-01 00:00:00.000	OUTROS CUSTOS	-4658						
7502	2023-04-01 00:00:00.000	NADA	0						
15229	2023-06-01 00:00:00.000	NADA	0						
1612	2023-07-01 00:00:00.000	SOFTWARE	-4575						
30027	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-7						
5547	2023-01-01 00:00:00.000	OUTROS CUSTOS	-5534						
7658	2023-01-01 00:00:00.000	SOFTWARE	-869						
6280	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-5022						
22359	2023-03-01 00:00:00.000	OUTROS CUSTOS	-7807						
7619	2023-01-01 00:00:00.000	SOFTWARE	-3799						
6957	2023-03-01 00:00:00.000	MARKETING	-9043						
30108	2023-05-01 00:00:00.000	OUTROS CUSTOS	-135						
9357	2023-02-01 00:00:00.000	SOFTWARE	-7775						
40	2023-06-01 00:00:00.000	MARKETING	-8312						
6007	2023-03-01 00:00:00.000	MARKETING	-4079						
5541	2023-05-01 00:00:00.000	SOFTWARE	-7299						
7636	2023-03-01 00:00:00.000	MARKETING	-5291						
14078	2023-09-01 00:00:00.000	SOFTWARE	-6171						
6227	2023-01-01 00:00:00.000	SOFTWARE	-5764						
7246	2023-07-01 00:00:00.000	MARKETING	-3912						
30486	2023-01-01 00:00:00.000	SOFTWARE	-4116						
9644	2023-01-01 00:00:00.000	OUTROS CUSTOS	-8453						
13666	2023-04-01 00:00:00.000	NADA	0						
27428	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-897						
31239	2023-04-01 00:00:00.000	NADA	0						
25181	2023-07-01 00:00:00.000	NADA	0						
23715	2023-07-01 00:00:00.000	OUTROS CUSTOS	-8083						
2111	2023-03-01 00:00:00.000	NADA	0						
7632	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-7487						
7581	2023-04-01 00:00:00.000	NADA	0						
23571	2023-06-01 00:00:00.000	OUTROS CUSTOS	-9069						
22615	2023-07-01 00:00:00.000	SOFTWARE	-8056						
19650	2023-08-01 00:00:00.000	NADA	0						
31190	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-1952						
17679	2023-02-01 00:00:00.000	SOFTWARE	-8179						
29240	2023-02-01 00:00:00.000	MARKETING	-406						
25530	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-1266						
20584	2023-06-01 00:00:00.000	SOFTWARE	-5792						
19476	2023-06-01 00:00:00.000	SOFTWARE	-4935						
24977	2023-03-01 00:00:00.000	OUTROS CUSTOS	-1161						
26627	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3135						
7146	2023-08-01 00:00:00.000	NADA	0						
26055	2023-02-01 00:00:00.000	MARKETING	-9379						
24433	2023-03-01 00:00:00.000	SOFTWARE	-5604						
23832	2023-04-01 00:00:00.000	OUTROS CUSTOS	-7217						
26388	2023-08-01 00:00:00.000	NADA	0						
8198	2023-08-01 00:00:00.000	NADA	0						
29274	2023-07-01 00:00:00.000	NADA	0						
31821	2023-09-01 00:00:00.000	SOFTWARE	-5288						
1511	2023-08-01 00:00:00.000	NADA	0						
12909	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-7039						
31785	2023-09-01 00:00:00.000	MARKETING	-6675						
11474	2023-01-01 00:00:00.000	OUTROS CUSTOS	-3559						
32002	2023-09-01 00:00:00.000	MARKETING	-2063						
8151	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-3807						
5742	2023-05-01 00:00:00.000	SOFTWARE	-5538						
7992	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-5725						
29087	2023-01-01 00:00:00.000	NADA	0						
31148	2023-03-01 00:00:00.000	MARKETING	-9563						
23507	2023-04-01 00:00:00.000	MARKETING	-7240						
28932	2023-05-01 00:00:00.000	OUTROS CUSTOS	-5289						
6710	2023-02-01 00:00:00.000	NADA	0						
7890	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-1411						
30665	2023-03-01 00:00:00.000	MARKETING	-7446						
31495	2023-05-01 00:00:00.000	NADA	0						
24619	2023-06-01 00:00:00.000	OUTROS CUSTOS	-9081						
17393	2023-09-01 00:00:00.000	SOFTWARE	-6029						
31064	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3479						
18389	2023-04-01 00:00:00.000	OUTROS CUSTOS	-9176						
29268	2023-01-01 00:00:00.000	NADA	0						
442	2023-07-01 00:00:00.000	NADA	0						
31511	2023-05-01 00:00:00.000	NADA	0						
7631	2023-01-01 00:00:00.000	OUTROS CUSTOS	-6422						
16948	2023-01-01 00:00:00.000	MARKETING	-7423						
27142	2023-06-01 00:00:00.000	NADA	0						
30901	2023-01-01 00:00:00.000	MARKETING	-7815						
31530	2023-05-01 00:00:00.000	MARKETING	-3632						
31052	2023-07-01 00:00:00.000	MARKETING	-12						
7868	2023-05-01 00:00:00.000	OUTROS CUSTOS	-4632						
31151	2023-09-01 00:00:00.000	OUTROS CUSTOS	-9927						
26093	2023-06-01 00:00:00.000	SOFTWARE	-7898						
7584	2023-07-01 00:00:00.000	NADA	0						
5562	2023-05-01 00:00:00.000	NADA	0						
25760	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-1623						
10660	2023-02-01 00:00:00.000	MARKETING	-4702						
25391	2023-09-01 00:00:00.000	OUTROS CUSTOS	-1552						
30826	2023-01-01 00:00:00.000	NADA	0						
22054	2023-02-01 00:00:00.000	OUTROS CUSTOS	-6112						
11242	2023-01-01 00:00:00.000	SOFTWARE	-3481						
30743	2023-02-01 00:00:00.000	MARKETING	-6057						
10342	2023-02-01 00:00:00.000	MARKETING	-6309						
30813	2023-03-01 00:00:00.000	SOFTWARE	-2915						
31027	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-7052						
10182	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-531						
728354	2023-03-01 00:00:00.000	NADA	0						
728363	2023-06-01 00:00:00.000	SOFTWARE	-1750						
29037	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-6665						
25168	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-834						
27129	2023-03-01 00:00:00.000	NADA	0						
13326	2023-02-01 00:00:00.000	NADA	0						
31290	2023-09-01 00:00:00.000	MARKETING	-7810						
28430	2023-03-01 00:00:00.000	NADA	0						
11768	2023-06-01 00:00:00.000	OUTROS CUSTOS	-1825						
31114	2023-03-01 00:00:00.000	SOFTWARE	-1324						
728337	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-587						
728393	2023-09-01 00:00:00.000	SOFTWARE	-8981						
23814	2023-04-01 00:00:00.000	OUTROS CUSTOS	-3087						
30957	2023-01-01 00:00:00.000	NADA	0						
28153	2023-07-01 00:00:00.000	MARKETING	-4681						
728474	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-3917						
24335	2023-06-01 00:00:00.000	NADA	0						
17787	2023-05-01 00:00:00.000	MARKETING	-9896						
27063	2023-01-01 00:00:00.000	NADA	0						
18520	2023-04-01 00:00:00.000	SOFTWARE	-6170						
31815	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-869						
28633	2023-08-01 00:00:00.000	SOFTWARE	-290						
13357	2023-09-01 00:00:00.000	MARKETING	-857						
16543	2023-04-01 00:00:00.000	NADA	0						
31832	2023-07-01 00:00:00.000	NADA	0						
18082	2023-08-01 00:00:00.000	OUTROS CUSTOS	-530						
18983	2023-06-01 00:00:00.000	NADA	0						
14030	2023-09-01 00:00:00.000	SOFTWARE	-459						
10618	2023-03-01 00:00:00.000	SOFTWARE	-3638						
18655	2023-09-01 00:00:00.000	SOFTWARE	-7300						
27510	2023-05-01 00:00:00.000	OUTROS CUSTOS	-853						
24997	2023-03-01 00:00:00.000	NADA	0						
26624	2023-06-01 00:00:00.000	MARKETING	-3761						
28163	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9480						
31369	2023-04-01 00:00:00.000	SOFTWARE	-2349						
23505	2023-03-01 00:00:00.000	NADA	0						
13866	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3416						
25098	2023-06-01 00:00:00.000	NADA	0						
30217	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-6849						
13558	2023-02-01 00:00:00.000	MARKETING	-5365						
25783	2023-04-01 00:00:00.000	MARKETING	-4741						
29041	2023-05-01 00:00:00.000	NADA	0						
30884	2023-01-01 00:00:00.000	OUTROS CUSTOS	-8502						
2920	2023-01-01 00:00:00.000	MARKETING	-1894						
20863	2023-02-01 00:00:00.000	NADA	0						
26845	2023-08-01 00:00:00.000	SOFTWARE	-5586						
11101	2023-04-01 00:00:00.000	NADA	0						
13722	2023-07-01 00:00:00.000	MARKETING	-9108						
3131	2023-08-01 00:00:00.000	MARKETING	-3423						
5154	2023-04-01 00:00:00.000	SOFTWARE	-8131						
28208	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4652						
2051	2023-03-01 00:00:00.000	SOFTWARE	-4466						
30803	2023-07-01 00:00:00.000	NADA	0						
12821	2023-08-01 00:00:00.000	OUTROS CUSTOS	-2141						
18889	2023-01-01 00:00:00.000	MARKETING	-2263						
11249	2023-05-01 00:00:00.000	MARKETING	-5789						
21680	2023-05-01 00:00:00.000	NADA	0						
31401	2023-05-01 00:00:00.000	MARKETING	-4812						
22773	2023-09-01 00:00:00.000	NADA	0						
20563	2023-06-01 00:00:00.000	SOFTWARE	-2089						
19870	2023-05-01 00:00:00.000	MARKETING	-2104						
19046	2023-09-01 00:00:00.000	NADA	0						
29514	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-4207						
28733	2023-09-01 00:00:00.000	OUTROS CUSTOS	-3586						
30958	2023-02-01 00:00:00.000	MARKETING	-1014						
26435	2023-01-01 00:00:00.000	OUTROS CUSTOS	-3913						
2709	2023-09-01 00:00:00.000	OUTROS CUSTOS	-2069						
20763	2023-06-01 00:00:00.000	MARKETING	-8248						
14297	2023-08-01 00:00:00.000	NADA	0						
13330	2023-08-01 00:00:00.000	SOFTWARE	-9499						
29848	2023-03-01 00:00:00.000	NADA	0						
3119	2023-03-01 00:00:00.000	NADA	0						
30034	2023-04-01 00:00:00.000	NADA	0						
15875	2023-06-01 00:00:00.000	MARKETING	-1530						
27525	2023-09-01 00:00:00.000	SOFTWARE	-6921						
5113	2023-04-01 00:00:00.000	MARKETING	-2782						
24144	2023-09-01 00:00:00.000	NADA	0						
22468	2023-07-01 00:00:00.000	OUTROS CUSTOS	-3383						
728396	2023-05-01 00:00:00.000	NADA	0						
19049	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-9476						
12052	2023-07-01 00:00:00.000	NADA	0						
28133	2023-07-01 00:00:00.000	OUTROS CUSTOS	-7382						
15803	2023-07-01 00:00:00.000	NADA	0						
4743	2023-05-01 00:00:00.000	MARKETING	-9036						
27151	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-4606						
25644	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-900						
728341	2023-02-01 00:00:00.000	SOFTWARE	-1180						
26247	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-4601						
728431	2023-02-01 00:00:00.000	NADA	0						
11559	2023-08-01 00:00:00.000	OUTROS CUSTOS	-3704						
728327	2023-04-01 00:00:00.000	NADA	0						
27068	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-994						
26767	2023-05-01 00:00:00.000	NADA	0						
728414	2023-02-01 00:00:00.000	NADA	0						
18828	2023-08-01 00:00:00.000	NADA	0						
21237	2023-04-01 00:00:00.000	OUTROS CUSTOS	-7767						
30920	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-3099						
30349	2023-01-01 00:00:00.000	NADA	0						
26247	2023-02-01 00:00:00.000	MARKETING	-4259						
5810	2023-02-01 00:00:00.000	MARKETING	-1147						
24861	2023-02-01 00:00:00.000	MARKETING	-404						
30790	2023-03-01 00:00:00.000	NADA	0						
1063	2023-05-01 00:00:00.000	NADA	0						
12635	2023-05-01 00:00:00.000	MARKETING	-5217						
31173	2023-05-01 00:00:00.000	OUTROS CUSTOS	-9508						
30070	2023-04-01 00:00:00.000	SOFTWARE	-7186						
24861	2023-04-01 00:00:00.000	MARKETING	-6987						
18535	2023-04-01 00:00:00.000	OUTROS CUSTOS	-5993						
2702	2023-08-01 00:00:00.000	MARKETING	-7757						
12893	2023-09-01 00:00:00.000	SOFTWARE	-2858						
22474	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-9183						
8098	2023-09-01 00:00:00.000	NADA	0						
24735	2023-01-01 00:00:00.000	SOFTWARE	-4118						
23044	2023-01-01 00:00:00.000	NADA	0						
26050	2023-01-01 00:00:00.000	NADA	0						
9363	2023-02-01 00:00:00.000	OUTROS CUSTOS	-7325						
17205	2023-02-01 00:00:00.000	SOFTWARE	-9085						
19297	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-5498						
30016	2023-05-01 00:00:00.000	NADA	0						
47	2023-05-01 00:00:00.000	SOFTWARE	-7443						
30872	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-2436						
28487	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-296						
24721	2023-04-01 00:00:00.000	SOFTWARE	-7538						
28306	2023-04-01 00:00:00.000	OUTROS CUSTOS	-4610						
22797	2023-05-01 00:00:00.000	NADA	0						
22628	2023-06-01 00:00:00.000	SOFTWARE	-6374						
24195	2023-06-01 00:00:00.000	MARKETING	-5133						
31585	2023-07-01 00:00:00.000	NADA	0						
21851	2023-09-01 00:00:00.000	NADA	0						
22904	2023-09-01 00:00:00.000	MARKETING	-8289						
22904	2023-01-01 00:00:00.000	NADA	0						
3588	2023-07-01 00:00:00.000	OUTROS CUSTOS	-3979						
21139	2023-09-01 00:00:00.000	SOFTWARE	-8612						
16460	2023-06-01 00:00:00.000	OUTROS CUSTOS	-3340						
10213	2023-02-01 00:00:00.000	NADA	0						
30066	2023-02-01 00:00:00.000	NADA	0						
30727	2023-03-01 00:00:00.000	MARKETING	-6990						
30180	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-5734						
30716	2023-08-01 00:00:00.000	MARKETING	-3415						
28852	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-1460						
24264	2023-06-01 00:00:00.000	SOFTWARE	-6519						
14190	2023-08-01 00:00:00.000	NADA	0						
29199	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4073						
22171	2023-09-01 00:00:00.000	OUTROS CUSTOS	-2311						
31816	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-10						
22474	2023-01-01 00:00:00.000	NADA	0						
28152	2023-07-01 00:00:00.000	SOFTWARE	-9785						
29031	2023-01-01 00:00:00.000	NADA	0						
9490	2023-07-01 00:00:00.000	OUTROS CUSTOS	-6828						
27849	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-5145						
1913	2023-05-01 00:00:00.000	NADA	0						
6107	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-4312						
8228	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-8351						
21944	2023-02-01 00:00:00.000	OUTROS CUSTOS	-8520						
23241	2023-01-01 00:00:00.000	MARKETING	-1468						
728302	2023-03-01 00:00:00.000	NADA	0						
18304	2023-02-01 00:00:00.000	NADA	0						
14817	2023-05-01 00:00:00.000	OUTROS CUSTOS	-8041						
8501	2023-08-01 00:00:00.000	SOFTWARE	-775						
14689	2023-01-01 00:00:00.000	SOFTWARE	-9565						
12066	2023-02-01 00:00:00.000	MARKETING	-7416						
8295	2023-03-01 00:00:00.000	NADA	0						
15416	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9200						
12869	2023-07-01 00:00:00.000	OUTROS CUSTOS	-2197						
14899	2023-08-01 00:00:00.000	MARKETING	-2139						
8223	2023-02-01 00:00:00.000	NADA	0						
15017	2023-02-01 00:00:00.000	NADA	0						
15208	2023-04-01 00:00:00.000	NADA	0						
10850	2023-02-01 00:00:00.000	NADA	0						
23151	2023-03-01 00:00:00.000	NADA	0						
23667	2023-03-01 00:00:00.000	SOFTWARE	-536						
24893	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3597						
12877	2023-03-01 00:00:00.000	SOFTWARE	-6321						
15722	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-6274						
23394	2023-07-01 00:00:00.000	NADA	0						
12237	2023-09-01 00:00:00.000	SOFTWARE	-6498						
22941	2023-02-01 00:00:00.000	MARKETING	-8483						
19051	2023-02-01 00:00:00.000	SOFTWARE	-2015						
23117	2023-01-01 00:00:00.000	NADA	0						
13555	2023-05-01 00:00:00.000	NADA	0						
12370	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-7795						
31327	2023-09-01 00:00:00.000	SOFTWARE	-1266						
2020	2023-05-01 00:00:00.000	NADA	0						
15689	2023-05-01 00:00:00.000	SOFTWARE	-4037						
7442	2023-03-01 00:00:00.000	NADA	0						
14555	2023-05-01 00:00:00.000	OUTROS CUSTOS	-2609						
14689	2023-09-01 00:00:00.000	NADA	0						
14817	2023-02-01 00:00:00.000	SOFTWARE	-5842						
15039	2023-08-01 00:00:00.000	MARKETING	-1781						
7479	2023-04-01 00:00:00.000	SOFTWARE	-4901						
14551	2023-04-01 00:00:00.000	NADA	0						
14627	2023-07-01 00:00:00.000	MARKETING	-3427						
15061	2023-09-01 00:00:00.000	NADA	0						
15061	2023-01-01 00:00:00.000	SOFTWARE	-6070						
15778	2023-02-01 00:00:00.000	NADA	0						
7227	2023-01-01 00:00:00.000	NADA	0						
5108	2023-01-01 00:00:00.000	OUTROS CUSTOS	-7357						
23151	2023-09-01 00:00:00.000	SOFTWARE	-429						
8053	2023-05-01 00:00:00.000	SOFTWARE	-3415						
15622	2023-07-01 00:00:00.000	NADA	0						
7479	2023-05-01 00:00:00.000	SOFTWARE	-8037						
13156	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-7370						
11457	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-7720						
728302	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-1992						
14627	2023-06-01 00:00:00.000	NADA	0						
1997	2023-08-01 00:00:00.000	OUTROS CUSTOS	-8330						
15727	2023-06-01 00:00:00.000	SOFTWARE	-9757						
28092	2023-03-01 00:00:00.000	NADA	0						
31403	2023-05-01 00:00:00.000	SOFTWARE	-5424						
23566	2023-07-01 00:00:00.000	MARKETING	-6419						
25415	2023-05-01 00:00:00.000	OUTROS CUSTOS	-625						
31798	2023-07-01 00:00:00.000	NADA	0						
20948	2023-03-01 00:00:00.000	NADA	0						
5662	2023-03-01 00:00:00.000	NADA	0						
7244	2023-03-01 00:00:00.000	NADA	0						
7773	2023-03-01 00:00:00.000	NADA	0						
28460	2023-01-01 00:00:00.000	MARKETING	-89						
30332	2023-01-01 00:00:00.000	OUTROS CUSTOS	-3002						
31997	2023-08-01 00:00:00.000	SOFTWARE	-4304						
6928	2023-03-01 00:00:00.000	NADA	0						
8014	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1700						
30527	2023-03-01 00:00:00.000	OUTROS CUSTOS	-7330						
17629	2023-04-01 00:00:00.000	MARKETING	-5987						
31459	2023-05-01 00:00:00.000	NADA	0						
3	2023-06-01 00:00:00.000	MARKETING	-5714						
31552	2023-06-01 00:00:00.000	NADA	0						
25414	2023-07-01 00:00:00.000	SOFTWARE	-8183						
11665	2023-06-01 00:00:00.000	OUTROS CUSTOS	-1426						
24239	2023-05-01 00:00:00.000	OUTROS CUSTOS	-3326						
15030	2023-02-01 00:00:00.000	NADA	0						
31847	2023-07-01 00:00:00.000	OUTROS CUSTOS	-5353						
24879	2023-09-01 00:00:00.000	MARKETING	-1642						
25457	2023-07-01 00:00:00.000	OUTROS CUSTOS	-6918						
31885	2023-08-01 00:00:00.000	NADA	0						
30995	2023-04-01 00:00:00.000	NADA	0						
6857	2023-01-01 00:00:00.000	SOFTWARE	-4465						
27058	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-1192						
29931	2023-08-01 00:00:00.000	NADA	0						
30993	2023-04-01 00:00:00.000	OUTROS CUSTOS	-7684						
30953	2023-01-01 00:00:00.000	NADA	0						
27063	2023-03-01 00:00:00.000	MARKETING	-7404						
19351	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-9930						
32163	2023-09-01 00:00:00.000	MARKETING	-1116						
31528	2023-05-01 00:00:00.000	NADA	0						
7088	2023-04-01 00:00:00.000	NADA	0						
3284	2023-04-01 00:00:00.000	SOFTWARE	-7937						
18892	2023-02-01 00:00:00.000	OUTROS CUSTOS	-4041						
28654	2023-08-01 00:00:00.000	NADA	0						
31245	2023-07-01 00:00:00.000	NADA	0						
11293	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-2201						
17479	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-2762						
29729	2023-04-01 00:00:00.000	OUTROS CUSTOS	-204						
12071	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-4286						
13062	2023-07-01 00:00:00.000	NADA	0						
12183	2023-09-01 00:00:00.000	NADA	0						
728396	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-5398						
26227	2023-01-01 00:00:00.000	NADA	0						
59	2023-09-01 00:00:00.000	NADA	0						
728340	2023-05-01 00:00:00.000	NADA	0						
18219	2023-05-01 00:00:00.000	SOFTWARE	-8598						
31662	2023-09-01 00:00:00.000	NADA	0						
27305	2023-06-01 00:00:00.000	NADA	0						
30469	2023-08-01 00:00:00.000	SOFTWARE	-1236						
24741	2023-06-01 00:00:00.000	MARKETING	-8986						
728398	2023-02-01 00:00:00.000	OUTROS CUSTOS	-8143						
728327	2023-05-01 00:00:00.000	NADA	0						
12956	2023-05-01 00:00:00.000	SOFTWARE	-2336						
5113	2023-02-01 00:00:00.000	NADA	0						
26022	2023-08-01 00:00:00.000	NADA	0						
5687	2023-04-01 00:00:00.000	OUTROS CUSTOS	-8232						
22989	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-6939						
13403	2023-08-01 00:00:00.000	NADA	0						
25783	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-1356						
28328	2023-02-01 00:00:00.000	NADA	0						
18858	2023-06-01 00:00:00.000	NADA	0						
28092	2023-01-01 00:00:00.000	NADA	0						
26314	2023-02-01 00:00:00.000	NADA	0						
25699	2023-02-01 00:00:00.000	SOFTWARE	-4188						
29296	2023-03-01 00:00:00.000	MARKETING	-7447						
31857	2023-08-01 00:00:00.000	NADA	0						
12699	2023-09-01 00:00:00.000	NADA	0						
31617	2023-06-01 00:00:00.000	OUTROS CUSTOS	-1970						
25041	2023-05-01 00:00:00.000	NADA	0						
27154	2023-04-01 00:00:00.000	NADA	0						
10399	2023-06-01 00:00:00.000	NADA	0						
4562	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9239						
2823	2023-07-01 00:00:00.000	NADA	0						
13674	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-6959						
4141	2023-05-01 00:00:00.000	SOFTWARE	-8573						
31039	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-5743						
32161	2023-09-01 00:00:00.000	MARKETING	-2660						
12984	2023-02-01 00:00:00.000	SOFTWARE	-5195						
28056	2023-01-01 00:00:00.000	SOFTWARE	-12						
25613	2023-08-01 00:00:00.000	MARKETING	-6839						
22247	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-4500						
7968	2023-08-01 00:00:00.000	NADA	0						
30781	2023-07-01 00:00:00.000	SOFTWARE	-6701						
28144	2023-09-01 00:00:00.000	NADA	0						
14068	2023-01-01 00:00:00.000	OUTROS CUSTOS	-9678						
10745	2023-03-01 00:00:00.000	OUTROS CUSTOS	-3114						
22849	2023-05-01 00:00:00.000	SOFTWARE	-4757						
24080	2023-05-01 00:00:00.000	NADA	0						
24517	2023-08-01 00:00:00.000	SOFTWARE	-3080						
29335	2023-09-01 00:00:00.000	NADA	0						
29396	2023-04-01 00:00:00.000	SOFTWARE	-8927						
7631	2023-03-01 00:00:00.000	OUTROS CUSTOS	-7811						
9577	2023-05-01 00:00:00.000	OUTROS CUSTOS	-6594						
29419	2023-08-01 00:00:00.000	OUTROS CUSTOS	-8669						
21865	2023-08-01 00:00:00.000	MARKETING	-9771						
18660	2023-04-01 00:00:00.000	OUTROS CUSTOS	-6446						
18230	2023-05-01 00:00:00.000	SOFTWARE	-8319						
12311	2023-05-01 00:00:00.000	SOFTWARE	-2864						
5824	2023-05-01 00:00:00.000	SOFTWARE	-5044						
